person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,from_year,to_year
1559,1974-07-04 0:00,Seton Hall,USA,6-5,230,10,Guard-Forward,Inactive,1999,2007
201933,1989-03-16 0:00,Oklahoma,USA,6-9,250,13,Forward,Active,2009,2023
2204,1982-05-30 0:00,Seton Hall,USA,6-9,222,5,Forward,Inactive,2001,2006
76888,1952-09-06 0:00,Idaho State,USA,6-7,190,1,Forward,Inactive,1977,1977
76889,1954-01-20 0:00,Western Michigan,USA,6-9,205,7,Forward,Inactive,1976,1982
76890,1958-06-16 0:00,Louisville,USA,6-4,190,10,Guard,Inactive,1980,1990
76891,1928-08-15 0:00,Dayton,USA,6-5,190,1,Guard,Inactive,1954,1954
1629656,2000-05-08 0:00,Houston,USA,6-5,210,2,Guard,Active,2021,2023
1575,1974-08-03 0:00,Missouri,USA,6-9,230,1,Forward,Inactive,1997,1997
76893,1919-09-24 0:00,Brown,USA,6-1,185,1,Guard,Inactive,1946,1946
76894,1930-11-04 0:00,Duke,USA,5-11,180,1,Guard,Inactive,1952,1952
76895,1953-08-03 0:00,Long Beach State,USA,6-6,200,8,Forward,Inactive,1975,1982
76896,1940-12-28 0:00,Loyola-Marymount,USA,6-4,215,1,Guard,Inactive,1964,1964
101219,1979-04-15 0:00,North Carolina State,USA,6-3,185,1,Guard,Inactive,2005,2005
76899,1955-04-24 0:00,Tennessee,USA,6-6,210,9,Guard,Inactive,1977,1985
76900,1937-09-13 0:00,George Washington,USA,6-5,220,4,Forward,Inactive,1959,1962
76901,1958-10-30 0:00,Washington,USA,7-2,260,4,Center,Inactive,1981,1988
76902,1932-05-29 0:00,Iona,USA,6-4,195,13,Guard,Inactive,1956,1969
1631338,1998-07-06 0:00,Pittsburgh,USA,NULL,NULL,0,NULL,Inactive,NULL,NULL
339,1969-12-19 0:00,North Carolina State,USA,6-10,250,14,Forward,Inactive,1992,2004
76903,1968-10-28 0:00,Cantera Instituto,Cuba,6-10,225,2,Center,Inactive,1993,1994
76904,1969-08-18 0:00,Minnesota-Duluth,USA,6-10,255,2,Center,Inactive,1992,1993
76905,1923-02-05 0:00,Boston College,USA,6-4,190,2,Forward,Inactive,1946,1948
76906,1937-07-22 0:00,Iowa,USA,6-7,190,1,Forward,Inactive,1962,1962
76907,1925-08-07 0:00,St. Joseph's (PA),USA,6-5,200,1,Forward,Inactive,1949,1949
76908,1944-02-25 0:00,St. Joseph's (PA),USA,6-6,175,10,Guard,Inactive,1966,1975
203268,1988-12-27 0:00,California,Mexico,6-3,189,4,Guard,Inactive,2013,2015
1629060,1998-02-08 0:00,Gonzaga,Japan,6-8,230,4,Forward,Active,2019,2023
76910,1953-05-10 0:00,Syracuse,USA,6-9,210,1,Forward,Inactive,1976,1976
201632,1985-05-19 0:00,Saba Battery,Iran,7-2,265,6,Center,Inactive,2008,2012
76911,1966-02-02 0:00,Evansville,USA,6-3,180,2,Guard,Inactive,1989,1990
76912,1931-12-09 0:00,Kentucky,USA,6-4,210,10,Forward,Inactive,1956,1965
76913,1955-06-25 0:00,St. Bonaventure,USA,6-0,170,1,Guard,Inactive,1981,1981
1630204,1999-07-08 0:00,Kentucky,USA,6-3,190,2,Guard-Forward,Inactive,2020,2020
76914,1925-08-25 0:00,North Carolina State,USA,6-10,240,1,Center,Inactive,1949,1949
76915,1945-12-11 0:00,Bowling Green,USA,6-1,170,2,Guard,Inactive,1968,1969
76916,1942-05-31 0:00,New York University,USA,6-7,225,11,Forward,Inactive,1964,1974
201612,1987-02-23 0:00,Oregon,USA,6-6,220,3,Guard,Inactive,2008,2009
203798,1992-12-24 0:00,North Carolina,USA,6-6,230,3,Forward-Guard,Inactive,2014,2015
2409,1980-12-22 0:00,Tennessee,USA,6-10,230,4,Forward,Inactive,2002,2009
76918,1919-02-27 0:00,West Texas A&M,USA,6-9,225,5,Center,Inactive,1946,1950
76919,1933-01-30 0:00,Oregon State,USA,7-3,235,2,Center,Inactive,1960,1961
76920,1918-08-30 0:00,Santa Clara,USA,6-1,170,3,Guard,Inactive,1948,1950
917,1964-01-27 0:00,UCLA,USA,6-10,240,9,Forward,Inactive,1988,1997
1630169,2000-02-29 0:00,Iowa State,USA,6-5,185,3,Guard,Active,2020,2023
76922,1945-03-30 0:00,Utah State,USA,6-5,199,4,Guard,Inactive,1968,1971
1629743,1997-08-07 0:00,Alabama,USA,6-10,230,2,Center,Inactive,2019,2020
1631160,2002-01-14 0:00,St. Joseph's (PA),USA,6-7,215,1,Guard,Inactive,2022,2022
1630221,2000-10-08 0:00,NULL,USA,6-9,190,2,Forward,Inactive,2020,2020
1629788,1997-03-25 0:00,Montana State,USA,6-5,209,2,Guard,Inactive,2021,2021
76923,1949-07-03 0:00,Drake,USA,6-5,193,2,Guard,Inactive,1971,1972
1032,1973-07-23 0:00,Texas Tech,USA,6-7,240,9,Forward-Guard,Inactive,1996,2004
984,1973-11-13 0:00,Tennessee,USA,7-0,245,1,Center,Inactive,1996,1996
76925,1919-08-16 0:00,Franklin,USA,6-0,180,1,Guard,Inactive,1949,1949
1627772,1995-08-08 0:00,UCONN,USA,6-7,195,3,Guard-Forward,Inactive,2017,2018
76926,1944-05-08 0:00,Arizona State,USA,6-8,210,2,Forward,Inactive,1967,1968
202706,1990-10-06 0:00,Texas-Austin,USA,6-7,220,6,Guard-Forward,Inactive,2011,2015
203120,1990-04-01 0:00,Louisiana State,USA,7-0,255,4,Center,Inactive,2013,2016
76927,1921-06-10 0:00,Indiana,USA,6-1,188,1,Guard,Inactive,1948,1948
76929,1935-11-30 0:00,Morehead State,USA,6-6,190,2,Forward,Inactive,1958,1959
2347,1978-05-26 0:00,Mississippi State,USA,6-8,205,2,Forward,Inactive,2001,2002
676,1975-04-03 0:00,Pittsburgh,USA,7-2,330,3,Center,Inactive,1995,2002
903,1969-07-12 0:00,Louisiana State,Netherlands,7-0,262,3,Forward-Center,Inactive,1993,1995
67,1967-03-27 0:00,Georgia Tech,USA,NULL,NULL,12,Forward,Inactive,1989,2000
1630181,2001-02-07 0:00,NULL,USA,6-4,175,4,Guard,Inactive,2020,2022
241,1971-11-03 0:00,Kansas,USA,6-7,205,3,Forward,Inactive,1994,1996
1052,1973-11-16 0:00,Western Michigan,USA,6-10,240,3,Center,Inactive,2003,2004
76935,1922-01-06 0:00,Oklahoma State,USA,6-1,175,2,Guard,Inactive,1946,1947
76936,1951-07-26 0:00,Pennsylvania,USA,6-8,195,2,Forward,Inactive,1973,1974
1628605,1993-09-02 0:00,Arkansas,USA,6-3,210,3,Guard,Inactive,2018,2019
76937,1923-07-19 0:00,Southern California,USA,6-7,210,8,Forward,Inactive,1949,1956
76938,1929-02-06 0:00,Loyola-Chicago,USA,6-7,200,1,Forward,Inactive,1952,1952
76939,1931-04-13 0:00,Long Island-Brooklyn,USA,6-2,210,2,Guard,Inactive,1953,1954
201946,1985-11-03 0:00,North Carolina,USA,NULL,NULL,8,NULL,Inactive,2009,2017
76942,1961-01-18 0:00,Iowa,USA,6-6,190,9,Guard,Inactive,1983,1991
76940,1952-04-21 0:00,Louisiana State,USA,6-4,205,3,Guard,Inactive,1975,1977
76941,1954-09-14 0:00,Washington,USA,6-10,225,1,Center,Inactive,1978,1978
2580,1978-04-15 0:00,Brigham Young,USA,6-6,205,2,Guard-Forward,Inactive,2003,2003
76944,1957-12-06 0:00,Notre Dame,USA,6-7,185,10,Forward,Inactive,1980,1989
202376,1988-01-02 0:00,Notre Dame,USA,6-7,245,3,Forward,Inactive,2010,2011
358,1971-07-18 0:00,Memphis,USA,6-7,215,14,Forward,Inactive,1993,2007
896,1966-09-01 0:00,Texas-El Paso,USA,6-0,195,14,Guard,Inactive,1989,2002
203501,1992-03-16 0:00,Michigan,USA,6-5,205,10,Guard-Forward,Active,2013,2023
201935,1989-08-26 0:00,Arizona State,USA,6-5,220,14,Guard,Active,2009,2023
76945,1942-05-04 0:00,Eastern HS (MI),USA,7-0,249,4,Center,Inactive,1963,1967
76946,1938-09-13 0:00,Grambling,USA,6-8,225,3,Forward,Inactive,1962,1964
76947,1957-05-25 0:00,Michigan,USA,6-6,195,2,Guard,Inactive,1980,1981
1630702,2002-07-05 0:00,NBA G League Ignite,USA,6-3,198,1,Guard,Active,2021,2023
76948,1956-12-01 0:00,San Francisco,USA,6-8,220,4,Forward,Inactive,1978,1981
76949,1920-08-20 0:00,Texas-Austin,USA,6-2,180,2,Guard,Inactive,1949,1950
76950,1940-05-07 0:00,Loyola-Chicago,USA,6-2,175,1,Guard,Inactive,1963,1963
76951,1946-10-14 0:00,South Carolina,USA,6-1,185,1,Guard,Inactive,1968,1968
76952,1969-02-06 0:00,Louisville,USA,6-4,190,1,Guard,Inactive,1994,1994
157,1961-10-13 0:00,Illinois,USA,6-4,206,16,Guard,Inactive,1983,1998
1629607,1997-09-14 0:00,Auburn,USA,5-10,175,4,Guard,Inactive,2019,2021
202712,1989-08-30 0:00,Richmond,USA,6-10,225,3,Forward,Inactive,2011,2016
76954,1957-12-09 0:00,North Park,USA,6-10,195,2,Center,Inactive,1980,1981
166,1964-01-20 0:00,Miami (Ohio),USA,6-6,215,15,Guard,Inactive,1986,2000
1631199,2000-04-12 0:00,Rutgers,USA,6-5,245,1,Forward,Active,2022,2023
1723,1976-05-31 0:00,Georgia Tech,USA,6-7,230,12,Forward,Inactive,1998,2008
1626149,1994-01-26 0:00,Louisville,USA,6-7,240,8,Forward-Center,Active,2015,2023
202725,1989-02-12 0:00,Kentucky,USA,6-10,275,4,Forward-Center,Inactive,2011,2013
2492,1980-07-05 0:00,Auburn,USA,6-5,200,2,Guard,Inactive,2002,2002
1733,1980-02-17 0:00,St. Patrick HS (NJ),USA,6-9,245,16,Forward,Inactive,1998,2013
2454,1980-10-02 0:00,Wingate,USA,6-4,190,4,Guard,Inactive,2002,2006
76956,1947-01-13 0:00,Stanford,USA,6-4,185,4,Guard,Inactive,1968,1971
76957,1950-11-26 0:00,Virginia Commonwealth,USA,6-10,200,1,Forward,Inactive,1974,1974
76959,1927-03-16 0:00,Oklahoma State,USA,6-7,195,5,Forward,Inactive,1949,1953
76958,1933-08-11 0:00,Dayton,USA,6-3,190,1,Guard,Inactive,1955,1955
2734,1983-02-27 0:00,Wisconsin,USA,6-3,185,16,Guard,Inactive,2004,2018
203548,1989-07-06 0:00,Gonzaga,Germany,6-8,239,1,Forward,Inactive,2013,2013
203914,1994-09-14 0:00,Michigan State,USA,6-4,210,9,Guard,Active,2014,2023
1630223,1998-08-14 0:00,Nevada,USA,6-5,195,2,Guard,Inactive,2020,2020
203925,1991-09-06 0:00,Virginia,USA,6-6,220,9,Guard-Forward,Active,2014,2023
1630284,1997-06-24 0:00,Stephen F. Austin,USA,6-6,216,1,Guard,Active,2022,2023
446,1970-12-18 0:00,Long Beach State,USA,6-5,205,12,Guard,Inactive,1993,2004
202412,1989-09-21 0:00,Michigan,USA,6-5,185,5,Guard,Inactive,2010,2016
200839,1983-06-15 0:00,Rice,USA,6-6,242,4,Forward,Inactive,2007,2013
76960,1963-10-15 0:00,Tulsa,USA,6-5,195,5,Guard,Inactive,1985,1989
202227,1987-08-10 0:00,Oklahoma State,USA,6-4,190,3,Guard,Inactive,2011,2012
202699,1992-07-15 0:00,Tennessee,USA,6-7,226,12,Forward,Active,2011,2023
76961,1967-05-13 0:00,New Orleans,USA,6-3,190,3,Guard,Inactive,1990,1994
1626151,1994-10-28 0:00,Kentucky,USA,6-6,210,3,Guard,Inactive,2015,2017
1626150,1994-10-28 0:00,Kentucky,USA,6-6,213,4,Guard,Inactive,2016,2018
76962,1927-08-12 0:00,Michigan,USA,6-1,190,9,Guard,Inactive,1949,1957
2758,1982-08-15 0:00,Colorado,USA,7-0,280,5,Center,Inactive,2004,2007
1627885,1993-10-06 0:00,Tulsa,USA,6-4,195,7,Guard,Inactive,2017,2022
2078,1978-04-29 0:00,Syracuse,USA,6-3,180,10,Guard,Inactive,2000,2009
1628392,1998-05-05 0:00,Zalgiris,Germany,7-0,250,5,Center-Forward,Active,2018,2023
176,1970-07-06 0:00,Pfeiffer,USA,6-11,250,8,Forward-Center,Inactive,1993,2002
2051,1980-08-26 0:00,Florida,USA,6-8,220,6,Forward,Inactive,2000,2004
321,1970-09-19 0:00,Oregon State,USA,6-11,250,1,Forward,Inactive,1993,1993
76965,1943-07-11 0:00,Western Kentucky,USA,6-3,195,9,Guard,Inactive,1967,1975
2617,1980-06-09 0:00,Florida,USA,6-7,235,20,Forward,Active,2003,2023
76967,1921-10-21 0:00,Notre Dame,USA,5-10,180,2,Guard,Inactive,1949,1950
76966,1955-09-11 0:00,Providence,USA,6-5,180,6,Guard,Inactive,1977,1982
76968,1960-06-03 0:00,Arkansas,USA,6-10,235,11,Forward,Inactive,1982,1992
2213,1979-03-10 0:00,Indiana,USA,6-9,242,3,Forward,Inactive,2001,2002
76969,1936-01-13 0:00,Kentucky,USA,6-3,195,4,Guard,Inactive,1958,1961
1630573,1997-12-08 0:00,Virginia,USA,6-7,217,2,Forward,Active,2021,2023
76970,1940-04-08 0:00,Ohio State,USA,6-5,203,16,Forward,Inactive,1962,1977
201150,1988-04-28 0:00,Washington,USA,7-1,245,11,Forward-Center,Inactive,2007,2016
76971,1950-05-26 0:00,Washington,USA,6-9,220,10,Center,Inactive,1974,1983
76972,1942-07-17 0:00,Iowa,USA,6-8,210,7,Forward,Inactive,1969,1975
765,1966-09-29 0:00,Bradley,USA,6-3,200,13,Guard,Inactive,1988,2000
1038,1973-07-02 0:00,Long Beach State,USA,6-7,205,2,Forward,Inactive,2002,2002
76974,1924-08-03 0:00,Tennessee,USA,6-3,205,1,Forward,Inactive,1949,1949
1138,1972-10-28 0:00,Xavier,USA,NULL,NULL,4,Guard,Inactive,1996,2000
76975,1954-06-30 0:00,Illinois State,USA,6-4,190,4,Guard,Inactive,1975,1978
76977,1936-12-22 0:00,Notre Dame,USA,6-5,210,10,Forward,Inactive,1959,1968
76978,1951-01-19 0:00,Southern Illinois,USA,6-4,190,3,Guard,Inactive,1973,1975
101236,1983-06-11 0:00,Kentucky,USA,6-6,240,11,Forward-Center,Inactive,2005,2015
76979,1945-11-17 0:00,Houston,USA,6-9,235,16,Forward,Inactive,1968,1983
2553,1981-08-09 0:00,Georgia,USA,6-8,228,8,Forward,Inactive,2003,2009
1629637,2000-05-23 0:00,Texas,USA,7-0,220,4,Center-Forward,Active,2019,2023
1630165,2001-07-27 0:00,Ratiopharm Ulm,France,6-5,195,3,Guard,Active,2020,2023
1628502,1994-12-16 0:00,Wisconsin,USA,6-7,254,1,Forward,Inactive,2017,2017
76980,1955-08-02 0:00,Idaho State,USA,7-0,205,5,Center,Inactive,1981,1985
202330,1990-03-23 0:00,Butler,USA,6-7,225,13,Forward,Active,2010,2023
202351,1986-11-26 0:00,Marquette,USA,6-6,225,4,Forward,Inactive,2010,2012
2217,1979-11-27 0:00,North Carolina,USA,7-0,263,13,Center,Inactive,2001,2014
76981,1949-04-22 0:00,Detroit,USA,6-8,225,12,Forward,Inactive,1970,1982
76982,1927-03-02 0:00,Indiana State,USA,6-2,172,1,Guard,Inactive,1948,1948
76983,1942-04-15 0:00,UCLA,USA,6-2,185,10,Guard,Inactive,1964,1973
101129,1982-11-26 0:00,Illinois,USA,6-3,185,6,Guard,Inactive,2005,2010
1049,1970-09-06 0:00,Sydney Kings,Australia,6-0,180,2,Guard,Inactive,1996,2003
76984,1946-09-03 0:00,Acadia (CAN),USA,6-2,180,1,Guard,Inactive,1969,1969
76985,1948-05-03 0:00,Oklahoma,USA,6-6,219,11,Forward,Inactive,1970,1980
203687,1991-08-14 0:00,Northwestern,USA,6-5,210,2,Guard,Inactive,2017,2017
76987,1967-12-08 0:00,Texas-Austin,USA,6-8,225,1,Forward,Inactive,1995,1995
76988,1934-08-26 0:00,Holy Cross,USA,6-7,218,9,Forward,Inactive,1956,1964
76989,1933-08-29 0:00,Wake Forest,USA,6-6,220,2,Forward,Inactive,1955,1956
673,1972-12-02 0:00,Indiana,USA,6-9,240,13,Forward-Center,Inactive,1995,2006
1538,1975-03-11 0:00,Memphis,USA,6-7,225,6,Forward,Inactive,1997,2002
76990,1965-10-03 0:00,Georgia,USA,6-8,210,1,Forward,Inactive,1986,1986
76991,1964-07-21 0:00,Duke,USA,6-5,195,1,Guard,Inactive,1987,1987
76993,1956-01-16 0:00,Virginia Commonwealth,USA,6-2,175,13,Guard,Inactive,1979,1991
201945,1987-12-09 0:00,Duke,USA,6-5,215,9,Guard,Inactive,2009,2016
1764,1976-10-30 0:00,UCLA,USA,6-8,233,1,Forward,Inactive,1998,1998
76992,1959-10-05 0:00,New Mexico,USA,6-11,230,2,Forward,Inactive,1985,1986
76994,1964-03-22 0:00,California State-Fullerton,USA,6-4,195,2,Guard,Inactive,1986,1987
76996,1952-01-26 0:00,Hawaii,USA,6-3,190,9,Guard,Inactive,1974,1982
971,1974-06-23 0:00,Washington State,USA,6-9,220,4,Forward,Inactive,1996,1999
76998,1929-05-20 0:00,Villanova,USA,6-3,185,1,Guard,Inactive,1955,1955
76999,1929-10-10 0:00,California,USA,6-7,225,2,Forward,Inactive,1952,1954
1630565,1999-08-30 0:00,Michigan State,USA,6-5,210,1,Forward,Inactive,2021,2021
77000,1949-02-09 0:00,Wisconsin,USA,6-9,190,2,Center,Inactive,1970,1971
77004,1924-12-27 0:00,Rice,USA,6-9,215,2,Center,Inactive,1948,1949
77001,1960-08-16 0:00,Kansas,USA,6-6,205,1,Guard,Inactive,1985,1985
77002,1963-07-21 0:00,California-Santa Barbara,USA,6-7,195,2,Guard,Inactive,1986,1987
1627988,1992-12-23 0:00,DePaul,USA,6-6,210,2,Forward,Inactive,2017,2017
77003,1967-12-08 0:00,Oklahoma,USA,6-7,190,1,Guard,Inactive,1993,1993
202333,1991-03-15 0:00,Kansas,USA,6-6,220,6,Forward-Guard,Inactive,2010,2014
203089,1990-12-28 0:00,North Carolina,USA,6-9,219,9,Forward-Center,Inactive,2012,2019
1667,1968-02-02 0:00,Kansas State,USA,5-11,177,7,Guard,Inactive,1990,1998
77006,1924-05-17 0:00,Mount Union,USA,6-3,170,1,Guard,Inactive,1949,1949
77007,1923-03-12 0:00,Minnesota,USA,6-9,225,6,Center,Inactive,1946,1952
1629608,1996-12-09 0:00,Miami (FL),USA,6-10,235,2,Center-Forward,Inactive,2019,2019
1626195,1994-05-27 0:00,Cajasol Sevilla,Spain,6-11,250,7,Center-Forward,Active,2016,2023
1914,1975-09-27 0:00,Fresno State,USA,6-2,190,2,Guard,Inactive,1999,2000
61,1966-12-14 0:00,Houston,USA,NULL,NULL,8,NULL,Inactive,1991,2008
200835,1979-06-26 0:00,Malaga,Argentina,6-9,225,4,Forward,Inactive,2006,2008
77010,1956-06-14 0:00,Villanova,USA,6-6,195,3,Guard,Inactive,1978,1981
77011,1922-07-29 0:00,City College of New York,USA,5-10,175,5,Guard,Inactive,1946,1950
1628987,1996-07-09 0:00,Texas-Arlington,USA,6-9,230,2,Forward,Inactive,2019,2019
77012,1942-07-21 0:00,Davidson,USA,6-8,220,6,Forward,Inactive,1965,1970
77014,1924-09-07 0:00,Temple,USA,6-6,195,1,Forward,Inactive,1947,1947
77015,1941-06-24 0:00,Duke,USA,6-5,205,3,Guard,Inactive,1963,1965
1626209,1995-02-25 0:00,FC Barcelona,Croatia,6-8,220,6,Forward-Guard,Inactive,2015,2019
77016,1902-01-30 0:00,Hoboken HS (NJ),USA,5-11,180,1,Guard,Inactive,1947,1947
1628439,1994-07-24 0:00,North Carolina,USA,6-9,230,3,Forward,Inactive,2017,2018
77017,1953-01-31 0:00,Tulane,USA,6-7,205,2,Forward,Inactive,1976,1978
1627741,1992-12-17 0:00,Oklahoma,Bahamas,6-4,220,7,Guard,Active,2016,2023
202809,1989-06-14 0:00,Colorado,USA,6-5,180,2,Guard,Inactive,2011,2012
1848,1967-02-17 0:00,Northern Colorado,USA,6-9,220,2,Forward,Inactive,1989,1990
77019,1960-01-31 0:00,Fresno State,USA,6-7,200,13,Forward,Inactive,1982,1994
925,1968-12-30 0:00,Michigan,USA,6-9,205,6,Forward,Inactive,1990,1997
77021,1955-01-31 0:00,Louisiana State,USA,6-0,180,3,Guard,Inactive,1978,1981
77022,1957-04-25 0:00,Nevada-Reno,USA,6-3,185,4,Guard,Inactive,1979,1983
1629312,1996-12-09 0:00,Wheeling Jesuit,USA,6-5,220,3,Forward,Active,2018,2023
77023,1940-01-14 0:00,Kansas,USA,6-8,192,5,Forward,Inactive,1962,1966
77024,1953-03-31 0:00,Princeton,USA,6-4,190,8,Guard,Inactive,1976,1983
77025,1938-05-24 0:00,Winston-Salem State,USA,6-1,185,1,Guard,Inactive,1961,1961
77026,1941-10-07 0:00,Oklahoma City,USA,6-4,185,2,Guard,Inactive,1963,1964
201588,1986-05-04 0:00,Indiana-Purdue Indianapolis,USA,6-4,188,15,Guard,Active,2008,2023
255,1972-10-05 0:00,Duke,USA,6-8,225,18,Forward,Inactive,1994,2012
201195,1984-10-01 0:00,Providence,USA,6-10,240,1,Forward-Center,Inactive,2007,2007
201941,1987-07-27 0:00,Arizona,USA,6-10,240,9,Forward-Center,Inactive,2009,2016
1630792,1995-10-26 0:00,Illinois,USA,6-6,220,2,Forward,Inactive,2021,2022
203524,1991-03-18 0:00,Arizona,USA,6-6,226,9,Forward,Inactive,2013,2021
238,1968-03-19 0:00,Xavier,USA,6-9,250,14,Forward,Inactive,1990,2003
1626199,1993-04-13 0:00,Villanova,USA,6-6,220,4,Guard,Inactive,2015,2017
77028,1949-08-29 0:00,San Jose State,USA,6-9,215,4,Forward,Inactive,1976,1979
2550,1981-01-02 0:00,Kansas,USA,6-4,190,14,Guard,Inactive,2003,2015
77030,1961-05-02 0:00,Rutgers,USA,6-9,210,8,Center,Inactive,1983,1990
77031,1921-07-31 0:00,Brooklyn,USA,5-6,165,1,Guard,Inactive,1946,1946
77032,1929-07-16 0:00,Kansas State,USA,6-8,200,6,Forward,Inactive,1951,1956
200823,1984-01-12 0:00,Miami,USA,6-2,184,2,Guard,Inactive,2006,2006
1629658,1999-03-30 0:00,Wake Forest,France,6-8,216,3,Forward,Inactive,2019,2021
202359,1987-09-29 0:00,New Mexico,USA,6-7,210,1,Guard,Inactive,2011,2011
1106,1969-02-25 0:00,Temple,USA,7-0,230,5,Forward,Inactive,1991,1995
101125,1983-11-18 0:00,North Carolina State,USA,6-7,220,3,Guard,Inactive,2005,2006
77034,1960-06-27 0:00,Long Beach State,USA,6-2,190,10,Guard,Inactive,1982,1991
77035,1917-07-12 0:00,Queens,USA,5-9,158,2,Guard,Inactive,1946,1947
77036,1925-05-05 0:00,Purdue,USA,6-2,195,6,Guard,Inactive,1947,1954
77037,1941-01-29 0:00,Tennessee,USA,6-7,230,1,Forward,Inactive,1966,1966
77038,1940-04-28 0:00,Cincinnati,USA,6-9,240,2,Center,Inactive,1962,1963
77039,1925-02-09 0:00,Wisconsin,USA,6-4,200,1,Forward,Inactive,1948,1948
1628988,1996-09-30 0:00,UCLA,USA,6-0,185,5,Guard,Active,2018,2023
201950,1990-06-12 0:00,UCLA,USA,6-5,205,14,Guard,Active,2009,2023
203200,1989-04-05 0:00,Washington,USA,6-6,180,10,Forward-Guard,Active,2012,2023
77040,1956-12-06 0:00,UCLA,USA,6-3,180,3,Guard,Inactive,1979,1981
77041,1925-09-26 0:00,Kentucky,USA,6-4,185,3,Forward,Inactive,1949,1951
77042,1951-11-08 0:00,New Orleans,USA,6-0,175,4,Guard,Inactive,1975,1978
77043,1953-10-19 0:00,Arizona State,USA,6-3,185,10,Guard,Inactive,1975,1984
77044,1955-05-16 0:00,St. Bonaventure,USA,6-6,195,1,Forward,Inactive,1978,1978
1626158,1993-10-15 0:00,Bowling Green,USA,6-8,235,8,Forward,Active,2015,2023
1631096,2002-05-01 0:00,Gonzaga,USA,7-1,195,0,Center-Forward,Active,2022,2023
77045,1930-09-24 0:00,Cincinnati,USA,6-3,180,4,Forward,Inactive,1952,1955
77046,1946-08-26 0:00,Jackson State,USA,6-7,210,1,Forward,Inactive,1970,1970
77047,1961-08-04 0:00,UCLA,USA,6-4,185,6,Guard,Inactive,1984,1989
77049,1934-02-26 0:00,George Washington,USA,6-6,215,3,Forward,Inactive,1956,1958
77050,1920-08-10 0:00,City College of New York,USA,5-10,175,6,Guard,Inactive,1948,1953
1630258,1996-11-27 0:00,Liberty,USA,6-6,205,1,Guard,Inactive,2020,2020
202715,1990-07-15 0:00,UCLA,USA,6-8,188,2,Forward,Inactive,2011,2012
1967,1976-12-22 0:00,Arkansas,USA,6-8,222,2,Forward,Inactive,1999,2002
203918,1992-10-20 0:00,Duke,USA,6-8,208,9,Guard-Forward,Inactive,2014,2021
77051,1941-01-23 0:00,Villanova,USA,6-9,230,3,Center,Inactive,1963,1966
77052,1934-11-03 0:00,Grambling,USA,6-8,205,4,Center,Inactive,1956,1959
77053,1964-03-13 0:00,Nebraska,USA,6-11,235,6,Center,Inactive,1987,1992
77054,1965-04-22 0:00,Ohio State,USA,6-5,200,5,Forward,Inactive,1987,1991
203816,1989-08-08 0:00,Tennessee,USA,6-7,204,4,Guard-Forward,Inactive,2013,2021
77055,1932-11-24 0:00,Dayton,USA,6-8,190,1,Forward,Inactive,1955,1955
77056,1957-01-08 0:00,South Carolina,USA,6-8,220,2,Center,Inactive,1980,1981
201143,1986-06-03 0:00,Florida,Dominican Republic,6-9,240,16,Center-Forward,Active,2007,2023
77057,1966-01-19 0:00,Miami,USA,7-1,245,3,Center,Inactive,1988,1993
202862,1988-02-05 0:00,North Carolina State,USA,6-9,230,1,Forward,Inactive,2011,2011
109,1970-08-25 0:00,Alabama,USA,6-10,240,17,Forward-Center,Inactive,1992,2007
77060,1967-12-17 0:00,Iowa,USA,6-8,230,1,Center,Inactive,1989,1989
1629659,2000-11-25 0:00,Iowa State,USA,6-4,234,4,Guard,Active,2019,2023
77061,1946-12-20 0:00,Ohio State,USA,6-7,225,4,Forward,Inactive,1968,1971
2067,1978-05-14 0:00,Arizona State,USA,6-1,190,12,Guard,Inactive,2000,2010
1627863,1993-06-07 0:00,Texas A&M,USA,6-6,220,7,Forward-Guard,Active,2016,2023
1631216,2003-01-09 0:00,Michigan,Canada,6-8,205,1,Guard,Active,2022,2023
275,1971-04-20 0:00,Tennessee,USA,6-6,205,13,Guard,Inactive,1993,2004
780,1969-11-22 0:00,Oklahoma State,USA,6-5,250,4,Forward,Inactive,1992,1995
77064,1967-01-31 0:00,Penn State,USA,6-8,205,1,Forward,Inactive,1994,1994
77065,1967-10-19 0:00,North Carolina State,USA,6-6,204,2,Forward,Inactive,1991,1992
2730,1985-12-08 0:00,                                   ,USA,6-10,265,19,Center-Forward,Inactive,2004,2021
77066,1948-01-08 0:00,New Mexico,USA,6-9,215,2,Forward,Inactive,1970,1971
2572,1980-04-28 0:00,Wake Forest,USA,6-7,210,10,Forward-Guard,Inactive,2003,2012
436,1973-02-07 0:00,Michigan,USA,6-9,250,20,Forward,Inactive,1994,2012
1630210,1999-03-03 0:00,Marquette,USA,5-10,175,3,Guard,Inactive,2020,2021
